file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.007_2907.out,MNIST,prune_0.4,100,0.007,abc,7,1
MNIST_0.007_4256.out,MNIST,prune_0.7,30,0.007,abc,56,1
MNIST_0.006_7523.out,MNIST,prune_0.85,60,0.006,abc,23,1
MNIST_0.008_839.out,MNIST,baseline,90,0.008,abc,39,0
MNIST_0.008_4549.out,MNIST,prune_0.7,60,0.008,abc,49,0
MNIST_0.007_3702.out,MNIST,prune_0.6,80,0.007,abc,2,0
MNIST_0.006_8716.out,MNIST,prune_0.9,80,0.006,abc,16,1
MNIST_0.008_919.out,MNIST,baseline,100,0.008,abc,19,1
MNIST_0.008_5417.out,MNIST,prune_0.75,50,0.008,abc,17,0
MNIST_0.007_5809.out,MNIST,prune_0.75,90,0.007,abc,9,1
MNIST_0.008_2693.out,MNIST,prune_0.4,70,0.008,abc,93,0
MNIST_0.008_1541.out,MNIST,prune_0.2,60,0.008,abc,41,0
MNIST_0.006_4362.out,MNIST,prune_0.7,40,0.006,abc,62,0
MNIST_0.006_28.out,MNIST,baseline,10,0.006,abc,28,1
MNIST_0.006_7284.out,MNIST,prune_0.85,30,0.006,abc,84,1
MNIST_0.008_298.out,MNIST,baseline,30,0.008,abc,98,1
MNIST_0.008_8400.out,MNIST,prune_0.9,50,0.008,abc,0,0
MNIST_0.006_6589.out,MNIST,prune_0.8,60,0.006,abc,89,1
MNIST_0.007_5078.out,MNIST,prune_0.75,10,0.007,abc,78,0
MNIST_0.007_3680.out,MNIST,prune_0.6,70,0.007,abc,80,1
MNIST_0.007_6936.out,MNIST,prune_0.8,100,0.007,abc,36,0
MNIST_0.008_8262.out,MNIST,prune_0.9,30,0.008,abc,62,0
MNIST_0.007_7348.out,MNIST,prune_0.85,40,0.007,abc,48,0
MNIST_0.006_2273.out,MNIST,prune_0.4,30,0.006,abc,73,1
MNIST_0.007_6373.out,MNIST,prune_0.8,40,0.007,abc,73,0
MNIST_0.006_1737.out,MNIST,prune_0.2,80,0.006,abc,37,1
MNIST_0.008_6473.out,MNIST,prune_0.8,50,0.008,abc,73,0
MNIST_0.006_1196.out,MNIST,prune_0.2,20,0.006,abc,96,1
MNIST_0.007_4238.out,MNIST,prune_0.7,30,0.007,abc,38,1
MNIST_0.006_6495.out,MNIST,prune_0.8,50,0.006,abc,95,0
MNIST_0.008_1106.out,MNIST,prune_0.2,20,0.008,abc,6,1
MNIST_0.007_8611.out,MNIST,prune_0.9,70,0.007,abc,11,1
MNIST_0.007_8098.out,MNIST,prune_0.9,10,0.007,abc,98,1
MNIST_0.007_1814.out,MNIST,prune_0.2,90,0.007,abc,14,1
MNIST_0.008_6486.out,MNIST,prune_0.8,50,0.008,abc,86,0
MNIST_0.008_8075.out,MNIST,prune_0.9,10,0.008,abc,75,0
MNIST_0.006_7251.out,MNIST,prune_0.85,30,0.006,abc,51,1
MNIST_0.007_4554.out,MNIST,prune_0.7,60,0.007,abc,54,1
MNIST_0.006_7825.out,MNIST,prune_0.85,90,0.006,abc,25,1
MNIST_0.008_2780.out,MNIST,prune_0.4,80,0.008,abc,80,1
MNIST_0.006_8420.out,MNIST,prune_0.9,50,0.006,abc,20,0
MNIST_0.006_6255.out,MNIST,prune_0.8,30,0.006,abc,55,1
MNIST_0.008_5550.out,MNIST,prune_0.75,60,0.008,abc,50,1
MNIST_0.006_976.out,MNIST,baseline,100,0.006,abc,76,1
MNIST_0.007_5441.out,MNIST,prune_0.75,50,0.007,abc,41,0
MNIST_0.007_7671.out,MNIST,prune_0.85,70,0.007,abc,71,1
MNIST_0.006_7476.out,MNIST,prune_0.85,50,0.006,abc,76,1
MNIST_0.008_511.out,MNIST,baseline,60,0.008,abc,11,1
MNIST_0.008_403.out,MNIST,baseline,50,0.008,abc,3,1
MNIST_0.007_6040.out,MNIST,prune_0.8,10,0.007,abc,40,0
MNIST_0.008_4731.out,MNIST,prune_0.7,80,0.008,abc,31,0
MNIST_0.006_3459.out,MNIST,prune_0.6,50,0.006,abc,59,1
MNIST_0.007_8658.out,MNIST,prune_0.9,70,0.007,abc,58,1
MNIST_0.006_8663.out,MNIST,prune_0.9,70,0.006,abc,63,1
MNIST_0.007_8924.out,MNIST,prune_0.9,100,0.007,abc,24,1
MNIST_0.008_8544.out,MNIST,prune_0.9,60,0.008,abc,44,0
MNIST_0.008_8783.out,MNIST,prune_0.9,80,0.008,abc,83,0
MNIST_0.008_7579.out,MNIST,prune_0.85,60,0.008,abc,79,0
MNIST_0.007_971.out,MNIST,baseline,100,0.007,abc,71,1
MNIST_0.007_4646.out,MNIST,prune_0.7,70,0.007,abc,46,0
MNIST_0.008_1264.out,MNIST,prune_0.2,30,0.008,abc,64,1
MNIST_0.008_7173.out,MNIST,prune_0.85,20,0.008,abc,73,0
MNIST_0.006_5179.out,MNIST,prune_0.75,20,0.006,abc,79,1
MNIST_0.008_6217.out,MNIST,prune_0.8,30,0.008,abc,17,1
MNIST_0.008_6428.out,MNIST,prune_0.8,50,0.008,abc,28,0
MNIST_0.007_1823.out,MNIST,prune_0.2,90,0.007,abc,23,1
MNIST_0.007_53.out,MNIST,baseline,10,0.007,abc,53,1
MNIST_0.007_3288.out,MNIST,prune_0.6,30,0.007,abc,88,1
MNIST_0.008_3409.out,MNIST,prune_0.6,50,0.008,abc,9,1
MNIST_0.007_1011.out,MNIST,prune_0.2,10,0.007,abc,11,1
MNIST_0.007_801.out,MNIST,baseline,90,0.007,abc,1,1
MNIST_0.006_7536.out,MNIST,prune_0.85,60,0.006,abc,36,1
MNIST_0.007_834.out,MNIST,baseline,90,0.007,abc,34,1
MNIST_0.008_5665.out,MNIST,prune_0.75,70,0.008,abc,65,0
MNIST_0.006_389.out,MNIST,baseline,40,0.006,abc,89,1
MNIST_0.006_3819.out,MNIST,prune_0.6,90,0.006,abc,19,1
MNIST_0.007_4853.out,MNIST,prune_0.7,90,0.007,abc,53,1
MNIST_0.006_6565.out,MNIST,prune_0.8,60,0.006,abc,65,1
MNIST_0.008_6551.out,MNIST,prune_0.8,60,0.008,abc,51,0
MNIST_0.008_7266.out,MNIST,prune_0.85,30,0.008,abc,66,0
MNIST_0.007_1624.out,MNIST,prune_0.2,70,0.007,abc,24,1
MNIST_0.007_534.out,MNIST,baseline,60,0.007,abc,34,1
MNIST_0.008_8950.out,MNIST,prune_0.9,100,0.008,abc,50,0
MNIST_0.007_2552.out,MNIST,prune_0.4,60,0.007,abc,52,1
MNIST_0.008_2971.out,MNIST,prune_0.4,100,0.008,abc,71,1
MNIST_0.007_4751.out,MNIST,prune_0.7,80,0.007,abc,51,1
MNIST_0.008_4295.out,MNIST,prune_0.7,30,0.008,abc,95,1
MNIST_0.007_2632.out,MNIST,prune_0.4,70,0.007,abc,32,1
MNIST_0.007_4044.out,MNIST,prune_0.7,10,0.007,abc,44,1
MNIST_0.006_6587.out,MNIST,prune_0.8,60,0.006,abc,87,1
MNIST_0.006_6119.out,MNIST,prune_0.8,20,0.006,abc,19,1
MNIST_0.007_4842.out,MNIST,prune_0.7,90,0.007,abc,42,0
MNIST_0.008_2185.out,MNIST,prune_0.4,20,0.008,abc,85,1
MNIST_0.007_6558.out,MNIST,prune_0.8,60,0.007,abc,58,1
MNIST_0.008_2334.out,MNIST,prune_0.4,40,0.008,abc,34,1
MNIST_0.006_8393.out,MNIST,prune_0.9,40,0.006,abc,93,1
MNIST_0.007_3046.out,MNIST,prune_0.6,10,0.007,abc,46,1
MNIST_0.008_8743.out,MNIST,prune_0.9,80,0.008,abc,43,0
MNIST_0.006_165.out,MNIST,baseline,20,0.006,abc,65,1
MNIST_0.008_759.out,MNIST,baseline,80,0.008,abc,59,0
MNIST_0.007_5404.out,MNIST,prune_0.75,50,0.007,abc,4,1
MNIST_0.006_8493.out,MNIST,prune_0.9,50,0.006,abc,93,0
MNIST_0.006_583.out,MNIST,baseline,60,0.006,abc,83,1
MNIST_0.006_1397.out,MNIST,prune_0.2,40,0.006,abc,97,1
MNIST_0.006_967.out,MNIST,baseline,100,0.006,abc,67,1
MNIST_0.008_7755.out,MNIST,prune_0.85,80,0.008,abc,55,0
MNIST_0.008_5069.out,MNIST,prune_0.75,10,0.008,abc,69,1
MNIST_0.006_901.out,MNIST,baseline,100,0.006,abc,1,1
MNIST_0.008_3688.out,MNIST,prune_0.6,70,0.008,abc,88,1
MNIST_0.006_3134.out,MNIST,prune_0.6,20,0.006,abc,34,1
MNIST_0.006_5865.out,MNIST,prune_0.75,90,0.006,abc,65,1
MNIST_0.008_7874.out,MNIST,prune_0.85,90,0.008,abc,74,0
MNIST_0.007_7425.out,MNIST,prune_0.85,50,0.007,abc,25,1
MNIST_0.006_2066.out,MNIST,prune_0.4,10,0.006,abc,66,1
MNIST_0.008_8609.out,MNIST,prune_0.9,70,0.008,abc,9,0
MNIST_0.007_4183.out,MNIST,prune_0.7,20,0.007,abc,83,1
MNIST_0.008_7155.out,MNIST,prune_0.85,20,0.008,abc,55,0
MNIST_0.006_3378.out,MNIST,prune_0.6,40,0.006,abc,78,0
MNIST_0.007_4607.out,MNIST,prune_0.7,70,0.007,abc,7,0
MNIST_0.006_8886.out,MNIST,prune_0.9,90,0.006,abc,86,1
MNIST_0.006_8897.out,MNIST,prune_0.9,90,0.006,abc,97,0
MNIST_0.007_2954.out,MNIST,prune_0.4,100,0.007,abc,54,1
MNIST_0.006_4358.out,MNIST,prune_0.7,40,0.006,abc,58,1
MNIST_0.006_1792.out,MNIST,prune_0.2,80,0.006,abc,92,1
MNIST_0.007_6825.out,MNIST,prune_0.8,90,0.007,abc,25,1
MNIST_0.007_7281.out,MNIST,prune_0.85,30,0.007,abc,81,1
MNIST_0.006_7054.out,MNIST,prune_0.85,10,0.006,abc,54,1
MNIST_0.008_3503.out,MNIST,prune_0.6,60,0.008,abc,3,1
MNIST_0.006_3101.out,MNIST,prune_0.6,20,0.006,abc,1,1
MNIST_0.008_8865.out,MNIST,prune_0.9,90,0.008,abc,65,0
MNIST_0.007_4795.out,MNIST,prune_0.7,80,0.007,abc,95,0
MNIST_0.006_4918.out,MNIST,prune_0.7,100,0.006,abc,18,0
MNIST_0.007_7621.out,MNIST,prune_0.85,70,0.007,abc,21,1
MNIST_0.008_2993.out,MNIST,prune_0.4,100,0.008,abc,93,0
MNIST_0.007_6630.out,MNIST,prune_0.8,70,0.007,abc,30,1
MNIST_0.006_3329.out,MNIST,prune_0.6,40,0.006,abc,29,1
MNIST_0.006_6163.out,MNIST,prune_0.8,20,0.006,abc,63,1
MNIST_0.007_2729.out,MNIST,prune_0.4,80,0.007,abc,29,1
MNIST_0.007_1389.out,MNIST,prune_0.2,40,0.007,abc,89,1
MNIST_0.008_8611.out,MNIST,prune_0.9,70,0.008,abc,11,0
MNIST_0.007_4785.out,MNIST,prune_0.7,80,0.007,abc,85,1
MNIST_0.006_1855.out,MNIST,prune_0.2,90,0.006,abc,55,1
MNIST_0.008_5632.out,MNIST,prune_0.75,70,0.008,abc,32,1
MNIST_0.007_981.out,MNIST,baseline,100,0.007,abc,81,1
MNIST_0.007_5331.out,MNIST,prune_0.75,40,0.007,abc,31,0
MNIST_0.006_1692.out,MNIST,prune_0.2,70,0.006,abc,92,1
MNIST_0.007_7873.out,MNIST,prune_0.85,90,0.007,abc,73,0
MNIST_0.006_2070.out,MNIST,prune_0.4,10,0.006,abc,70,1
MNIST_0.006_1076.out,MNIST,prune_0.2,10,0.006,abc,76,1
MNIST_0.008_1700.out,MNIST,prune_0.2,80,0.008,abc,0,0
MNIST_0.007_6740.out,MNIST,prune_0.8,80,0.007,abc,40,0
MNIST_0.008_7786.out,MNIST,prune_0.85,80,0.008,abc,86,0
MNIST_0.007_6056.out,MNIST,prune_0.8,10,0.007,abc,56,1
MNIST_0.008_8342.out,MNIST,prune_0.9,40,0.008,abc,42,0
MNIST_0.007_893.out,MNIST,baseline,90,0.007,abc,93,1
MNIST_0.006_1812.out,MNIST,prune_0.2,90,0.006,abc,12,1
MNIST_0.006_2889.out,MNIST,prune_0.4,90,0.006,abc,89,1
MNIST_0.007_5205.out,MNIST,prune_0.75,30,0.007,abc,5,1
MNIST_0.006_5962.out,MNIST,prune_0.75,100,0.006,abc,62,0
MNIST_0.008_1486.out,MNIST,prune_0.2,50,0.008,abc,86,1
MNIST_0.007_516.out,MNIST,baseline,60,0.007,abc,16,1
MNIST_0.007_3246.out,MNIST,prune_0.6,30,0.007,abc,46,1
MNIST_0.008_10.out,MNIST,baseline,10,0.008,abc,10,1
MNIST_0.008_3348.out,MNIST,prune_0.6,40,0.008,abc,48,1
MNIST_0.007_3157.out,MNIST,prune_0.6,20,0.007,abc,57,1
MNIST_0.006_4312.out,MNIST,prune_0.7,40,0.006,abc,12,1
MNIST_0.006_98.out,MNIST,baseline,10,0.006,abc,98,1
MNIST_0.008_1669.out,MNIST,prune_0.2,70,0.008,abc,69,1
MNIST_0.006_2795.out,MNIST,prune_0.4,80,0.006,abc,95,0
MNIST_0.008_174.out,MNIST,baseline,20,0.008,abc,74,1
MNIST_0.006_5495.out,MNIST,prune_0.75,50,0.006,abc,95,1
MNIST_0.007_4846.out,MNIST,prune_0.7,90,0.007,abc,46,0
MNIST_0.008_409.out,MNIST,baseline,50,0.008,abc,9,0
MNIST_0.008_2760.out,MNIST,prune_0.4,80,0.008,abc,60,0
MNIST_0.006_4969.out,MNIST,prune_0.7,100,0.006,abc,69,1
MNIST_0.008_4946.out,MNIST,prune_0.7,100,0.008,abc,46,0
MNIST_0.008_5360.out,MNIST,prune_0.75,40,0.008,abc,60,0
MNIST_0.007_645.out,MNIST,baseline,70,0.007,abc,45,1
MNIST_0.008_3291.out,MNIST,prune_0.6,30,0.008,abc,91,1
MNIST_0.006_7037.out,MNIST,prune_0.85,10,0.006,abc,37,0
MNIST_0.008_8835.out,MNIST,prune_0.9,90,0.008,abc,35,0
MNIST_0.007_7493.out,MNIST,prune_0.85,50,0.007,abc,93,1
MNIST_0.007_46.out,MNIST,baseline,10,0.007,abc,46,1
MNIST_0.007_5524.out,MNIST,prune_0.75,60,0.007,abc,24,1
MNIST_0.006_1524.out,MNIST,prune_0.2,60,0.006,abc,24,1
MNIST_0.008_3921.out,MNIST,prune_0.6,100,0.008,abc,21,0
MNIST_0.007_5870.out,MNIST,prune_0.75,90,0.007,abc,70,0
MNIST_0.008_3103.out,MNIST,prune_0.6,20,0.008,abc,3,1
MNIST_0.008_947.out,MNIST,baseline,100,0.008,abc,47,1
MNIST_0.006_358.out,MNIST,baseline,40,0.006,abc,58,1
MNIST_0.007_7725.out,MNIST,prune_0.85,80,0.007,abc,25,1
MNIST_0.006_4656.out,MNIST,prune_0.7,70,0.006,abc,56,1
MNIST_0.007_1173.out,MNIST,prune_0.2,20,0.007,abc,73,0
MNIST_0.006_5858.out,MNIST,prune_0.75,90,0.006,abc,58,1
MNIST_0.007_7398.out,MNIST,prune_0.85,40,0.007,abc,98,1
MNIST_0.008_2587.out,MNIST,prune_0.4,60,0.008,abc,87,0
MNIST_0.008_4817.out,MNIST,prune_0.7,90,0.008,abc,17,0
MNIST_0.006_3449.out,MNIST,prune_0.6,50,0.006,abc,49,1
MNIST_0.007_7998.out,MNIST,prune_0.85,100,0.007,abc,98,0
MNIST_0.006_3372.out,MNIST,prune_0.6,40,0.006,abc,72,1
MNIST_0.007_3025.out,MNIST,prune_0.6,10,0.007,abc,25,1
MNIST_0.008_3894.out,MNIST,prune_0.6,90,0.008,abc,94,0
MNIST_0.006_684.out,MNIST,baseline,70,0.006,abc,84,1
MNIST_0.008_5593.out,MNIST,prune_0.75,60,0.008,abc,93,1
MNIST_0.008_930.out,MNIST,baseline,100,0.008,abc,30,0
MNIST_0.006_1844.out,MNIST,prune_0.2,90,0.006,abc,44,1
MNIST_0.006_6.out,MNIST,baseline,10,0.006,abc,6,1
MNIST_0.007_6636.out,MNIST,prune_0.8,70,0.007,abc,36,0
MNIST_0.006_3463.out,MNIST,prune_0.6,50,0.006,abc,63,1
MNIST_0.008_2438.out,MNIST,prune_0.4,50,0.008,abc,38,0
MNIST_0.006_8452.out,MNIST,prune_0.9,50,0.006,abc,52,1
MNIST_0.008_629.out,MNIST,baseline,70,0.008,abc,29,0
MNIST_0.006_8756.out,MNIST,prune_0.9,80,0.006,abc,56,1
MNIST_0.008_3543.out,MNIST,prune_0.6,60,0.008,abc,43,0
MNIST_0.006_8372.out,MNIST,prune_0.9,40,0.006,abc,72,1
MNIST_0.006_1575.out,MNIST,prune_0.2,60,0.006,abc,75,1
MNIST_0.006_5273.out,MNIST,prune_0.75,30,0.006,abc,73,1
MNIST_0.006_202.out,MNIST,baseline,30,0.006,abc,2,1
MNIST_0.007_6673.out,MNIST,prune_0.8,70,0.007,abc,73,0
MNIST_0.006_1559.out,MNIST,prune_0.2,60,0.006,abc,59,1
MNIST_0.007_8114.out,MNIST,prune_0.9,20,0.007,abc,14,0
MNIST_0.006_1967.out,MNIST,prune_0.2,100,0.006,abc,67,1
MNIST_0.008_2501.out,MNIST,prune_0.4,60,0.008,abc,1,1
MNIST_0.008_3573.out,MNIST,prune_0.6,60,0.008,abc,73,0
MNIST_0.007_2744.out,MNIST,prune_0.4,80,0.007,abc,44,1
MNIST_0.008_824.out,MNIST,baseline,90,0.008,abc,24,1
MNIST_0.007_4580.out,MNIST,prune_0.7,60,0.007,abc,80,1
MNIST_0.006_560.out,MNIST,baseline,60,0.006,abc,60,1
MNIST_0.006_654.out,MNIST,baseline,70,0.006,abc,54,1
MNIST_0.007_7321.out,MNIST,prune_0.85,40,0.007,abc,21,1
MNIST_0.006_4735.out,MNIST,prune_0.7,80,0.006,abc,35,1
MNIST_0.008_6535.out,MNIST,prune_0.8,60,0.008,abc,35,0
MNIST_0.006_7465.out,MNIST,prune_0.85,50,0.006,abc,65,1
MNIST_0.006_5705.out,MNIST,prune_0.75,80,0.006,abc,5,1
MNIST_0.006_2637.out,MNIST,prune_0.4,70,0.006,abc,37,1
MNIST_0.007_3502.out,MNIST,prune_0.6,60,0.007,abc,2,1
MNIST_0.006_7544.out,MNIST,prune_0.85,60,0.006,abc,44,1
MNIST_0.007_202.out,MNIST,baseline,30,0.007,abc,2,0
MNIST_0.008_212.out,MNIST,baseline,30,0.008,abc,12,0
MNIST_0.008_1695.out,MNIST,prune_0.2,70,0.008,abc,95,0
MNIST_0.007_7372.out,MNIST,prune_0.85,40,0.007,abc,72,1
MNIST_0.006_8861.out,MNIST,prune_0.9,90,0.006,abc,61,1
MNIST_0.007_4725.out,MNIST,prune_0.7,80,0.007,abc,25,1
MNIST_0.008_7960.out,MNIST,prune_0.85,100,0.008,abc,60,0
MNIST_0.008_4585.out,MNIST,prune_0.7,60,0.008,abc,85,1
MNIST_0.008_4281.out,MNIST,prune_0.7,30,0.008,abc,81,1
MNIST_0.006_1864.out,MNIST,prune_0.2,90,0.006,abc,64,1
MNIST_0.006_2860.out,MNIST,prune_0.4,90,0.006,abc,60,1
MNIST_0.007_3035.out,MNIST,prune_0.6,10,0.007,abc,35,1
MNIST_0.007_8578.out,MNIST,prune_0.9,60,0.007,abc,78,0
MNIST_0.006_4884.out,MNIST,prune_0.7,90,0.006,abc,84,1
MNIST_0.006_6607.out,MNIST,prune_0.8,70,0.006,abc,7,0
MNIST_0.006_700.out,MNIST,baseline,80,0.006,abc,0,1
MNIST_0.006_5159.out,MNIST,prune_0.75,20,0.006,abc,59,1
MNIST_0.008_3056.out,MNIST,prune_0.6,10,0.008,abc,56,1
MNIST_0.007_6909.out,MNIST,prune_0.8,100,0.007,abc,9,0
MNIST_0.006_2497.out,MNIST,prune_0.4,50,0.006,abc,97,1
MNIST_0.007_498.out,MNIST,baseline,50,0.007,abc,98,1
MNIST_0.007_3210.out,MNIST,prune_0.6,30,0.007,abc,10,1
MNIST_0.008_4268.out,MNIST,prune_0.7,30,0.008,abc,68,1
MNIST_0.008_8689.out,MNIST,prune_0.9,70,0.008,abc,89,0
MNIST_0.007_8209.out,MNIST,prune_0.9,30,0.007,abc,9,0
MNIST_0.008_8212.out,MNIST,prune_0.9,30,0.008,abc,12,0
MNIST_0.007_2162.out,MNIST,prune_0.4,20,0.007,abc,62,1
MNIST_0.008_8444.out,MNIST,prune_0.9,50,0.008,abc,44,0
MNIST_0.007_4812.out,MNIST,prune_0.7,90,0.007,abc,12,1
MNIST_0.008_3745.out,MNIST,prune_0.6,80,0.008,abc,45,0
MNIST_0.006_6821.out,MNIST,prune_0.8,90,0.006,abc,21,0
MNIST_0.008_2028.out,MNIST,prune_0.4,10,0.008,abc,28,1
MNIST_0.007_1323.out,MNIST,prune_0.2,40,0.007,abc,23,1
MNIST_0.006_4738.out,MNIST,prune_0.7,80,0.006,abc,38,1
MNIST_0.006_3364.out,MNIST,prune_0.6,40,0.006,abc,64,1
MNIST_0.008_4220.out,MNIST,prune_0.7,30,0.008,abc,20,1
MNIST_0.007_7395.out,MNIST,prune_0.85,40,0.007,abc,95,0
MNIST_0.008_2445.out,MNIST,prune_0.4,50,0.008,abc,45,1
MNIST_0.007_6026.out,MNIST,prune_0.8,10,0.007,abc,26,0
MNIST_0.008_6323.out,MNIST,prune_0.8,40,0.008,abc,23,0
MNIST_0.007_8526.out,MNIST,prune_0.9,60,0.007,abc,26,0
MNIST_0.006_6652.out,MNIST,prune_0.8,70,0.006,abc,52,1
MNIST_0.006_5928.out,MNIST,prune_0.75,100,0.006,abc,28,1
MNIST_0.006_6917.out,MNIST,prune_0.8,100,0.006,abc,17,1
MNIST_0.006_1440.out,MNIST,prune_0.2,50,0.006,abc,40,1
MNIST_0.008_8753.out,MNIST,prune_0.9,80,0.008,abc,53,0
MNIST_0.006_2993.out,MNIST,prune_0.4,100,0.006,abc,93,1
MNIST_0.007_4841.out,MNIST,prune_0.7,90,0.007,abc,41,0
MNIST_0.006_6863.out,MNIST,prune_0.8,90,0.006,abc,63,1
MNIST_0.008_5368.out,MNIST,prune_0.75,40,0.008,abc,68,1
MNIST_0.008_7535.out,MNIST,prune_0.85,60,0.008,abc,35,1
MNIST_0.006_8346.out,MNIST,prune_0.9,40,0.006,abc,46,0
MNIST_0.008_6042.out,MNIST,prune_0.8,10,0.008,abc,42,0
MNIST_0.006_8614.out,MNIST,prune_0.9,70,0.006,abc,14,1
MNIST_0.007_7858.out,MNIST,prune_0.85,90,0.007,abc,58,0
MNIST_0.006_6760.out,MNIST,prune_0.8,80,0.006,abc,60,1
MNIST_0.007_6921.out,MNIST,prune_0.8,100,0.007,abc,21,0
MNIST_0.006_8277.out,MNIST,prune_0.9,30,0.006,abc,77,1
MNIST_0.006_3976.out,MNIST,prune_0.6,100,0.006,abc,76,1
MNIST_0.008_2135.out,MNIST,prune_0.4,20,0.008,abc,35,1
MNIST_0.006_6936.out,MNIST,prune_0.8,100,0.006,abc,36,0
MNIST_0.006_8296.out,MNIST,prune_0.9,30,0.006,abc,96,0
MNIST_0.007_2497.out,MNIST,prune_0.4,50,0.007,abc,97,0
MNIST_0.007_2232.out,MNIST,prune_0.4,30,0.007,abc,32,1
MNIST_0.007_6226.out,MNIST,prune_0.8,30,0.007,abc,26,1
MNIST_0.006_4636.out,MNIST,prune_0.7,70,0.006,abc,36,1
MNIST_0.007_7123.out,MNIST,prune_0.85,20,0.007,abc,23,0
MNIST_0.007_253.out,MNIST,baseline,30,0.007,abc,53,1
MNIST_0.007_2127.out,MNIST,prune_0.4,20,0.007,abc,27,1
MNIST_0.008_6444.out,MNIST,prune_0.8,50,0.008,abc,44,0
MNIST_0.007_6915.out,MNIST,prune_0.8,100,0.007,abc,15,0
MNIST_0.006_4115.out,MNIST,prune_0.7,20,0.006,abc,15,1
MNIST_0.006_2685.out,MNIST,prune_0.4,70,0.006,abc,85,1
MNIST_0.007_4287.out,MNIST,prune_0.7,30,0.007,abc,87,1
MNIST_0.006_8208.out,MNIST,prune_0.9,30,0.006,abc,8,0
MNIST_0.008_2285.out,MNIST,prune_0.4,30,0.008,abc,85,1
MNIST_0.006_7562.out,MNIST,prune_0.85,60,0.006,abc,62,0
MNIST_0.007_3772.out,MNIST,prune_0.6,80,0.007,abc,72,1
MNIST_0.007_3411.out,MNIST,prune_0.6,50,0.007,abc,11,1
MNIST_0.006_3752.out,MNIST,prune_0.6,80,0.006,abc,52,1
MNIST_0.006_228.out,MNIST,baseline,30,0.006,abc,28,1
MNIST_0.006_7824.out,MNIST,prune_0.85,90,0.006,abc,24,1
MNIST_0.006_2225.out,MNIST,prune_0.4,30,0.006,abc,25,1
MNIST_0.007_843.out,MNIST,baseline,90,0.007,abc,43,0
MNIST_0.008_4023.out,MNIST,prune_0.7,10,0.008,abc,23,0
MNIST_0.006_8176.out,MNIST,prune_0.9,20,0.006,abc,76,1
MNIST_0.008_65.out,MNIST,baseline,10,0.008,abc,65,1
MNIST_0.007_837.out,MNIST,baseline,90,0.007,abc,37,0
MNIST_0.007_182.out,MNIST,baseline,20,0.007,abc,82,1
MNIST_0.006_182.out,MNIST,baseline,20,0.006,abc,82,1
MNIST_0.007_8354.out,MNIST,prune_0.9,40,0.007,abc,54,0
MNIST_0.006_4627.out,MNIST,prune_0.7,70,0.006,abc,27,1
MNIST_0.006_1638.out,MNIST,prune_0.2,70,0.006,abc,38,1
MNIST_0.006_3541.out,MNIST,prune_0.6,60,0.006,abc,41,1
MNIST_0.006_7115.out,MNIST,prune_0.85,20,0.006,abc,15,1
MNIST_0.007_3494.out,MNIST,prune_0.6,50,0.007,abc,94,1
MNIST_0.007_5059.out,MNIST,prune_0.75,10,0.007,abc,59,0
MNIST_0.006_8395.out,MNIST,prune_0.9,40,0.006,abc,95,0
MNIST_0.006_6354.out,MNIST,prune_0.8,40,0.006,abc,54,1
MNIST_0.008_2861.out,MNIST,prune_0.4,90,0.008,abc,61,1
MNIST_0.006_4617.out,MNIST,prune_0.7,70,0.006,abc,17,1
MNIST_0.008_777.out,MNIST,baseline,80,0.008,abc,77,0
MNIST_0.007_687.out,MNIST,baseline,70,0.007,abc,87,0
MNIST_0.008_1037.out,MNIST,prune_0.2,10,0.008,abc,37,0
MNIST_0.006_5068.out,MNIST,prune_0.75,10,0.006,abc,68,1
MNIST_0.006_1768.out,MNIST,prune_0.2,80,0.006,abc,68,1
MNIST_0.007_6619.out,MNIST,prune_0.8,70,0.007,abc,19,1
MNIST_0.006_3234.out,MNIST,prune_0.6,30,0.006,abc,34,1
MNIST_0.008_4773.out,MNIST,prune_0.7,80,0.008,abc,73,0
MNIST_0.008_5968.out,MNIST,prune_0.75,100,0.008,abc,68,0
MNIST_0.007_2399.out,MNIST,prune_0.4,40,0.007,abc,99,1
MNIST_0.007_5561.out,MNIST,prune_0.75,60,0.007,abc,61,1
MNIST_0.007_2403.out,MNIST,prune_0.4,50,0.007,abc,3,1
MNIST_0.008_7100.out,MNIST,prune_0.85,20,0.008,abc,0,0
MNIST_0.008_8113.out,MNIST,prune_0.9,20,0.008,abc,13,0
MNIST_0.006_1331.out,MNIST,prune_0.2,40,0.006,abc,31,1
MNIST_0.006_919.out,MNIST,baseline,100,0.006,abc,19,1
MNIST_0.006_791.out,MNIST,baseline,80,0.006,abc,91,1
MNIST_0.006_1833.out,MNIST,prune_0.2,90,0.006,abc,33,1
MNIST_0.006_7793.out,MNIST,prune_0.85,80,0.006,abc,93,0
MNIST_0.008_7905.out,MNIST,prune_0.85,100,0.008,abc,5,0
MNIST_0.006_4199.out,MNIST,prune_0.7,20,0.006,abc,99,1
MNIST_0.006_5815.out,MNIST,prune_0.75,90,0.006,abc,15,1
MNIST_0.008_7437.out,MNIST,prune_0.85,50,0.008,abc,37,0
MNIST_0.008_2421.out,MNIST,prune_0.4,50,0.008,abc,21,1
MNIST_0.008_4201.out,MNIST,prune_0.7,30,0.008,abc,1,1
